18	31191
18	32489
19	2388
19	2656
19	2684
19	2833
19	3103
19	5170
19	5562
20	2003
20	2834
20	3821
20	4642
20	5844
20	5987
20	6207
20	7371
20	7504
20	10801
20	11290
20	12068
20	13306
20	14161
20	14679
20	14777
20	15777
20	17401
20	18108
20	18528
20	20713
20	22273
20	22670
20	22979
20	24049
20	24755
20	25160
20	25285
20	25922
20	26238
20	26401
20	26689
20	26859
20	27155
20	27858
20	28472
20	28838
20	29327
20	30412
20	30636
20	31079
20	31270
20	31326
20	32384
20	33690
20	33856
20	34301
21	1631
21	6107
21	6676
21	8001
21	9800
21	14133
21	18982
21	26682
21	30343
21	30844
22	9531
22	11458
22	11819
22	13104
22	14474
22	15775
22	30428
23	2925
23	4863
23	9405
23	12392
23	12746
23	13685
23	14869
23	15894
23	15927
23	16398
23	17599
23	18051
23	22576
23	22599
23	24047
23	24774
23	25954
23	26933
23	28392
23	28771
23	31032
23	33525
23	34357
24	6647
24	11745
24	12921
24	15213
24	15237
24	29315
24	32351
25	3840
25	3941
25	7186
25	8218
25	8867
25	9498
25	9727
25	9993
25	10569
25	11163
25	12425
25	13281
25	14883
25	15358
25	17314
25	17581
25	17712
25	18304
25	19358
25	20053
25	24946
25	26394
25	26918
25	30014
25	30477
25	31590
25	31940
25	32756
25	33376
26	5712
26	6070
26	7994
26	10082
26	13887
26	18319
26	23649
26	30960
27	9044
27	11274
27	12227
27	18338
27	22328
27	23747
27	24986
27	25329
27	26233
27	28585
28	819
28	887
28	1663
28	2964
28	3785
28	5155
28	6843
28	7861
28	7977
28	8312
28	8558
28	8804
28	12243
28	14420
28	19031
28	20264
28	22161
28	23768
28	31549
29	137
29	941
29	3509
29	5080
29	6217
29	6219
29	6786
29	8558
29	9162
29	9548
29	9769
29	11557
29	12688
29	12815
29	13005
29	22501
29	23713
29	24848
29	26819
29	27365
29	32253
30	1729
30	2574
30	4438
30	4569
30	4619
30	5228
30	7625
30	8364
30	14397
30	17191
30	19537
30	23711
30	24040
30	25245
30	30383
31	3392
31	3852
31	4630
31	5887
31	6025
31	6186
31	7173
31	7607
31	8423
31	9557
31	9956
31	13490
31	15100
31	18138
31	19014
31	21927
31	24770
31	25744
31	31863
32	2561
32	6587
32	7977
32	10403
32	11006
32	13287
32	15369
32	18109
32	20194
32	21379
32	22462
32	26116
32	28861
32	32351
32	34612
33	1557
33	2158
33	2890
33	3022
33	3840
33	5038
33	5486
33	5594
33	6461
33	6599
33	7508
33	7949
33	8222
33	8308
33	8870
33	9630
33	10945
33	11086
33	12523
33	14078
33	17576
33	21598
33	23569
33	33933
34	5
34	243
34	8397
35	210
35	1193
35	2451
35	16090
35	22006
35	22453
36	1039
36	1517
36	1596
36	2215
36	2421
36	2799
36	2872
36	3874
36	4006
36	4426
36	4711
36	4822
36	5828
36	7058
36	7192
36	8079
36	8351
36	8757
36	8812
36	8840
36	9689
36	9877
36	11745
36	12012
36	13535
36	13984
36	14003
36	14526
36	15464
36	15635
36	15831
36	16850
36	17254
36	20688
36	22967
36	23012
36	24311
36	25219
36	25646
36	26346
36	27843
36	28164
36	29351
36	30029
36	30480
36	33429
36	33499
37	878
37	1823
37	3140
37	4910
37	6764
37	8659
37	9758
37	9868
37	11903
37	19706
37	21128
37	21991
37	24806
37	27125
37	28593
38	176
38	974
38	1954
38	7870
38	8626
38	8697
38	8698
38	10199
38	10986
38	11897
38	13770
38	15262
38	15635
38	24144
38	24703
38	24825
38	25385
38	27361
38	27479
38	28858
38	30839
38	33766
38	34153
38	34453
39	557
39	600
39	1046
39	1148
39	1286
39	3472
39	21905
39	25838
39	27564
39	28109
40	10197
40	13925
40	14256
40	17986
40	19822
40	25137
40	26156
40	30929
40	33139
41	480
41	4384
41	7419
41	11263
41	15117
41	16537
41	19413
41	20586
41	23752
41	26400
42	5451
42	5614
42	7977
42	9553
42	9908
42	10343
42	12417
42	13993
42	27128
43	5575
43	6644
43	7599
43	7641
43	9642
43	10070
43	13296
43	29042
43	34797
43	34924
44	1066
44	1841
44	7257
44	7463
44	11130
44	12668
44	14855
44	16695
44	17049
44	18940
44	19542
44	19748
44	23258
44	23684
44	26859
44	28511
44	28661
44	30853
44	34338
44	34382
45	3564
45	6347
45	6389
45	10116
45	27958
45	31311
45	31560
45	34710
46	6126
46	12468
46	28879
46	34209
47	6307
47	14607
47	18645
47	19206
47	19813
47	20095
47	20277
47	23679
47	25421
47	25741
47	27076
47	28659
47	30710
47	31361
47	33119
47	33162
47	34620
48	628
48	3220
48	3265
48	3476
48	5911
48	9197
48	13275
48	16882
48	17429
48	17538
48	19825
48	19902
48	19958
48	22683
48	28356
48	29389
48	32522
48	32851
48	33757
48	34235
49	2970
49	4471
49	12812
49	17169
49	18031
49	20537
49	20538
49	21354
49	21995
49	22062
49	22979
49	23761
49	27766
49	31047
49	34845
50	4801
50	9993
50	12283
50	12388
50	13516
50	13543
50	13717
50	15786
50	17341
50	19955
50	20071
50	21459
50	22759
50	24801
50	26406
50	27417
50	27753
50	29018
50	30033
51	4603
51	6031
51	7752
51	9137
51	14863
51	18782
51	22871
51	27811
52	1548
52	2699
52	3903
52	3995
52	5834
52	6378
52	7296
52	7883
52	7932
52	8398
52	9980
52	9992
52	12169
52	15762
52	16253
52	18810
52	18854
52	27104
52	29223
52	33403
53	18101
53	19057
53	19161
53	19783
53	20688
53	24431
53	25171
53	26197
53	27259
54	6106
54	6655
54	6817
54	9593
54	11219
55	9377
55	9736
55	10462
55	10650
55	12334
55	12608
55	13784
55	17429
55	19465
55	19531
55	24905
55	28993
56	420
56	2726
56	8966
56	10357
56	11969
56	14339
56	14421
56	18930
56	19225
56	20688
56	20959
56	21639
56	22782
56	22979
56	23170
56	24174
56	28296
56	34810
57	1698
57	1877
57	3941
57	5266
57	7066
57	8653
57	9091
57	9431
57	9727
57	12029
57	12042
57	12265
57	12886
57	13071
57	13490
57	14686
57	14737
57	14740
57	15006
57	15020
57	15281
57	15338
57	15361
57	15513
57	15728
57	15731
57	15734
57	15760
57	16352
57	16931
57	17315
57	17950
57	18079
57	18162
57	19221
57	19617
57	19728
57	20148
57	20219
57	20600
57	20688
57	22909
57	24222
57	24308
57	24736
57	27029
57	27500
57	28858
57	28982
57	28998
57	29652
57	30073
57	30613
57	31545
57	34594
58	327
58	1099
58	1869
58	2809
58	2857
58	3048
58	3055
58	3806
58	4357
58	5439
58	5975
58	6330
58	7681
58	7964
58	8004
58	8195
58	8806
58	9137
58	9805
58	10349
58	11242
58	11763
58	12391
58	13838
58	14039
58	14086
58	17029
58	18491
58	19497
58	20858
58	21313
58	33415
58	33451
59	6723
59	8179
59	10596
59	12754
59	20587
59	25998
60	3328
60	12152
60	17280
60	18144
60	19323
60	20493
60	25839
61	1680
61	2177
61	2707
61	4452
61	5082
61	5480
61	6814
61	7735
61	8455
61	11712
61	14575
61	15151
61	15335
61	19479
61	20378
61	22129
61	22302
61	23272
61	23951
61	28025
61	31951
62	8514
62	10112
62	10360
62	15145
62	20768
63	3341
63	8246
63	8808
63	9062
63	9578
63	11522
63	11536
63	11581
63	12116
63	13230
63	13570
63	14850
63	16412
63	32332
64	3897
64	10859
64	21192
64	24316
65	5721
65	7309
65	10100
65	10345
65	12528
65	13799
65	24669
65	31956
66	1467
66	1630
66	1631
66	1703
66	2811
66	7112
66	9573
66	14382
66	21911
67	346
67	630
67	737
67	919
67	1309
67	1405
67	3186
67	3627
67	3908
67	6170
67	7588
67	13292
67	17780
67	21929
67	23569
67	24337
67	24812
67	25973
67	26664
67	31242
67	32122
67	33863
68	2821
68	2886
68	8289
68	9633
68	13927
68	13961
68	14959
68	16300
68	16355
68	16406
68	17622
68	23936
68	28822
68	31432
69	2170
69	3028
69	3777
69	4294
69	6313
69	10551
69	12865
70	4357
70	6152
70	10392
70	16415
70	16865
70	24483
70	24806
70	33800
71	3840
71	3996
71	7310
71	9565
71	10215
71	11287
71	12245
71	12814
71	13759
71	15484
71	17686
71	18221
71	20893
71	21241
71	21298
71	22290
71	24903
71	24923
71	25449
71	29847
71	33345
72	1895
72	7595
72	8344
72	10634
72	19533
72	25756
73	9092
73	11139
73	20861
73	26466
73	28022
73	29504
73	29930
73	30009
74	227
74	703
74	1351
74	2354
74	2705
74	4486
74	5266
74	10432
74	11290
74	12418
74	13380
74	14317
74	14886
74	15444
74	15816
74	15895
74	16101
74	16385
74	17528
74	17584
74	17891
74	18020
74	18105
74	19263
74	19707
74	19953
74	20129
74	21507
74	28829
74	29364
74	30029
74	32635
74	32961
74	33297
75	5092
75	5300
75	9818
75	12158
75	12872
75	16310
75	17053
75	19825
75	24410
76	1332
76	2969
76	3943
76	4133
76	9197
76	10050
76	10817
76	11128
76	13253
76	13594
76	16513
76	17720
76	19228
76	20825
76	22788
76	23169
76	27318
76	28333
76	29251
76	30492
76	31694
77	6996
77	9248
77	9478
77	10644
77	11561
77	13003
77	16474
77	19326
77	23879
77	23888
77	26335
77	29116
78	4490
78	11295
78	13592
78	19327
78	22103
78	25559
78	25772
79	2601
79	13140
79	15873
79	16677
79	26596
79	27811
79	34568
80	2867
80	3840
80	6752
80	9097
80	13286
80	17882
80	18331
80	19530
80	20688
80	23098
80	23202
80	25209
80	25259
80	25748
80	29353
80	30033
80	30051
80	30805
80	32875
80	33331
81	10884
81	20655
81	21616
81	25050
81	25499
81	28877
81	29660
81	30937
81	34637
82	1737
82	5647
82	10607
82	12149
82	14777
82	14873
82	15076
82	16498
82	16627
82	20212
82	20578
82	23139
82	24579
82	25880
82	27766
82	28161
82	29354
82	31628
82	31792
82	32048
82	32947
82	33419
82	33908
82	33915
82	34416
82	34782
83	224
83	2172
83	2826
83	4721
83	18741
84	762
84	4306
84	4911
84	14359
84	14419
84	17584
84	18785
84	20900
84	20944
84	31566
85	3423
85	3523
85	9127
85	12045
85	12891
85	13100
85	13418
85	13921
85	17584
85	18104
85	19473
85	21724
85	24010
85	26120
85	26368
85	27730
85	29468
85	30180
85	32997
86	85
86	8653
86	9707
86	10134
86	14183
86	14907
86	21135
86	24205
86	26840
86	26983
87	521
87	3996
87	6095
87	6272
87	7077
87	9853
87	10626
87	11469
87	11749
87	13385
87	13486
87	13801
87	13816
87	14873
87	16125
87	16309
87	16375
87	16704
87	16819
87	17312
87	17501
87	17807
87	17964
87	18133
87	18941
87	19123
87	19146
87	19200
87	19267
87	19396
87	19707
87	19831
87	20154
87	20513
87	20575
87	20789
87	20938
87	21008
87	21256
87	21309
87	21553
87	21591
87	21741
87	21959
87	22292
87	22554
87	22632
87	22855
87	23167
87	23393
87	23563
87	24822
87	25325
87	26933
87	28333
87	28428
87	28970
87	29210
87	29793
87	30086
87	32382
87	32875
87	33539
88	604
88	868
88	1264
88	2195
88	2736
88	2907
88	12901
88	16282
88	21243
88	23006
88	30646
89	9902
89	11732
89	12166
89	14173
89	16110
89	16498
89	17331
89	18156
89	18615
89	19154
89	19374
89	20525
89	20819
89	20952
89	21542
89	21568
89	21813
89	22465
89	22708
89	23308
89	23821
89	25571
89	27053
89	27244
89	27476
89	27600
89	27766
89	28565
89	29223
89	29837
89	29893
89	31947
89	32351
89	33409
89	34017
89	34331
90	9052
90	14224
90	14242
90	14470
90	18380
90	22531
90	22760
90	30946
90	32789
90	33959
91	5008
91	5572
91	6336
91	10701
91	11330
91	11806
91	12290
91	13424
91	15254
91	15913
91	16112
91	17956
91	23944
91	34147
92	7668
92	11696
92	14752
92	29930
92	32743
92	34121
93	5158
93	6620
93	10891
93	14330
93	17295
93	26130
93	29260
93	33567
93	33611
93	34893
94	1242
94	5936
94	10120
94	21854
94	22386
94	24401
95	11061
95	14036
95	18287
95	21174
95	33833
96	5
96	367
96	1639
96	2438
96	5539
96	6306
96	6928
96	13262
96	13406
96	18623
96	22007
96	22163
96	26350
96	28624
96	28713
97	5097
97	5128
97	7045
97	9327
97	9439
97	11184
97	11565
97	12684
97	14707
97	17861
97	19306
97	20583
97	22781
97	28083
97	31696
98	3699
98	4084
98	7007
98	22002
99	4202
99	7037
99	10680
99	13497
99	13535
99	14498
99	21846
99	22306
99	23551
99	25291
99	29350
100	7793
100	8898
100	9137
100	14270
100	28511
101	3818
101	4986
101	16111
101	16270
102	3028
102	8309
102	8713
102	8873
102	9209
102	9243
102	9418
103	366
103	2164
103	4339
103	5101
103	8730
103	11584
103	13123
103	15220
103	15852
103	18355
103	18776
103	22122
103	25745
103	26296
103	26959
104	196
104	2111
104	6693
104	17039
104	23993
104	25566
104	26350
104	27265
104	27896
104	29167
104	30631
104	34095
104	34338
104	34550
105	134
105	459
105	578
105	2561
105	3081
105	3354
105	3586
105	4145
105	4153
105	6748
105	6773
105	7511
105	7970
105	7977
105	8313
105	8634
105	9589
105	9980
105	10434
105	10981
105	11389
105	12603
105	12756
105	13040
105	13166
105	13225
105	13665
105	18662
105	18747
105	21870
105	22037
105	24806
105	30105
105	31827
105	32816
106	464
106	1691
106	1900
106	2911
106	3613
106	5265
106	5803
106	5984
106	6304
106	7165
106	7423
106	7541
106	8073
106	8778
106	8916
106	9495
106	10937
106	11054
106	13399
106	13890
106	14920
106	18178
106	18447
106	21754
106	22088
106	28208
106	30715
106	34423
107	1100
107	4203
107	4303
107	6532
107	22713
107	29629
108	345
108	358
108	1329
108	1432
108	1629
108	1673
108	3847
108	4299
108	6194
108	6767
108	8693
108	22114
108	22687
109	18425
109	18443
109	19714
109	20738
109	20933
109	22364
109	23022
109	26484
109	26707
109	26861
109	26980
109	27023
109	27735
109	27947
109	29364
109	29960
109	31096
109	31253
109	32612
109	32912
109	33879
109	34383
109	34837
110	2443
110	7078
110	7500
110	7707
110	9444
110	10912
110	20139
110	21825
110	26350
110	31374
111	9578
111	10472
111	11602
111	16269
112	5514
112	8196
112	12688
112	17913
112	20120
112	20654
112	22783
112	23604
112	23640
112	24293
112	25250
112	26159
112	26183
112	27041
112	27230
112	27437
112	27585
112	27837
112	28231
112	28774
112	29052
112	29687
112	31563
112	32097
112	33511
112	33585
112	33975
112	34863
113	13286
113	23831
113	29231
113	30105
113	32937
114	33
114	40
114	833
114	903
114	930
114	946
114	1050
114	1223
114	1521
114	1522
114	1645
114	1655
114	1704
114	1738
114	1774
114	1919
114	2209
114	2363
114	2557
114	2648
114	2990
114	2999
114	3041
114	3147
114	3646
114	3978
114	4293
114	6095
114	8137
114	10049
114	11491
114	14349
114	17203
115	420
115	1821
115	1983
115	2518
115	2544
115	24806
115	34182
116	1941
116	2346
116	3602
116	3964
116	4311
116	6304
116	6508
116	6636
116	7383
116	8020
116	8190
116	8890
116	8937
116	9694
116	10343
116	10663
116	11290
116	11670
116	11696
116	11726
116	11862
116	12590
116	12742
116	13872
116	13924
116	15466
116	17527
116	17539
116	18659
116	20139
116	20182
116	20447
116	21401
116	22018
116	24049
116	24078
116	24496
116	25416
116	25793
116	25801
116	25968
116	26090
116	26821
116	27426
116	27842
116	29382
116	29676
116	30123
116	30270
116	32132
116	32532
116	32667
116	33120
116	33155
116	33376
117	258
117	1022
117	8616
117	8931
117	9860
117	9931
117	10953
117	13380
117	20468
117	25705
117	31032
117	31487
117	33148
117	33545
118	3619
118	6411
118	7407
118	7495
118	12038
118	12873
118	13677
118	14863
118	14934
118	16446
118	24216
119	1063
119	1293
119	3941
119	6045
119	8600
119	12803
119	15736
119	15820
119	16164
119	16360
119	19135
119	20688
119	21435
119	23564
119	29778
119	34524
120	3377
120	7940
120	17882
120	20587
120	20697
120	20848
120	21147
120	21692
120	21849
120	21881
120	22003
120	27649
120	33450
121	7585
121	10054
121	14653
121	17670
121	18833
121	20117
122	2699
122	3552
122	4120
122	15450
122	19429
122	29186
122	29910
123	1793
123	1897
123	11348
123	17132
123	26926
123	27029
123	29428
124	1242
124	4002
124	4510
124	8942
124	10487
124	11716
124	13863
124	14737
124	16563
124	16592
124	16654
124	17032
124	19586
124	20316
124	22093
124	22581
124	23380
124	25840
124	27238
124	28812
124	28910
124	28982
124	29818
125	8
125	4428
125	14890
125	17633
125	18749
125	18801
125	20777
125	22294
125	22874
125	23441
125	24682
125	26223
125	29221
125	30246
126	4883
126	9998
126	12995
126	19875
126	22916
126	25991
126	26859
126	28879
126	29484
127	444
127	2684
127	7918
127	8941
127	14599
127	17213
127	17285
127	17970
127	18965
127	19369
127	21748
127	21778
127	22912
127	23039
127	23055
127	24305
127	24579
127	24817
127	25314
127	25802
127	25803
127	28258
127	28296
127	28352
127	28437
127	28619
127	29136
127	30092
127	30766
127	32182
127	33427
127	33593
127	34342
128	2006
128	2340
128	2795
128	3570
128	3571
128	3801
128	3877
128	4101
128	8449
128	8609
128	10890
128	15268
128	15653
128	18449
128	20180
128	22662
128	24812
128	29781
128	34848
129	365
129	375
129	432
129	651
129	652
129	665
129	695
129	836
129	925
129	1023
129	1086
129	1154
129	1192
129	1271
129	1320
129	1533
129	1887
129	2015
129	2103
129	2165
129	2201
129	2480
129	2497
129	2534
129	2537
129	2663
129	2711
129	2714
129	3025
129	3123
129	3214
129	3241
129	3607
129	3781
129	3813
129	3851
129	4034
129	4051
129	4116
129	4201
129	4360
129	4574
129	4846
129	4862
129	4912
129	5000
129	5411
129	5527
129	5528
129	5558
129	5918
129	6033
129	6059
129	6062
129	6109
129	6129
129	6135
129	6293
129	6379
129	6606
129	6768
129	6776
129	7140
129	7488
129	7603
129	7715
129	7716
129	8211
129	8403
129	8479
129	8603
129	8604
129	8633
129	8739
129	8740
129	8895
129	9071
129	9240
129	9335
129	9398
129	9702
129	9829
129	9884
129	9887
129	9963
129	9992
129	10033
129	10162
129	10463
129	10569
129	10698
129	10762
129	10880
129	11471
129	11631
129	11909
129	11998
129	12326
129	12501
129	12637
129	12779
129	12780
129	12798
129	12801
129	13216
129	13383
129	13515
129	13523
129	13603
129	13633
129	13709
129	13731
129	13778
129	13984
129	14036
129	14062
129	14141
129	14175
129	14178
129	14809
129	15159
129	15374
129	15837
129	15968
129	16059
129	16091
129	16316
129	16458
129	17369
129	18647
129	18853
129	19043
129	19079
129	19084
129	19105
129	19556
129	19607
129	20041
129	20136
129	20396
129	20575
129	22305
129	22349
129	22458
129	22583
129	22671
129	22755
129	22848
129	23231
129	23410
129	23550
129	23661
129	23843
129	24029
129	24344
129	24644
129	24844
129	25277
129	25299
129	25391
129	25495
129	25727
129	26034
129	26249
129	26386
129	26580
129	26696
129	26900
129	27252
129	27401
129	27919
129	28219
129	29350
129	31034
129	31590
129	31666
129	31790
129	31946
129	32516
129	32808
129	33344
129	33609
129	34177
129	34304
129	34920
130	1145
130	1893
130	4097
130	7208
130	10544
130	34183
131	987
131	1210
131	2405
131	2801
131	3953
131	4187
131	4623
131	5664
131	9813
131	11469
131	12188
131	14638
131	15834
131	24806
131	29054
132	3933
132	7317
132	8917
132	10000
132	10346
132	11142
132	11961
132	12000
132	12773
132	13831
132	14211
132	14777
132	15161
132	15712
132	16007
132	17882
132	18219
132	18405
132	18495
132	19130
132	20264
132	20688
132	22873
132	30582
132	32376
132	34434
132	34771
133	1911
133	3108
133	4609
133	25425
133	26203
133	27068
133	27906
133	28141
133	34720
133	34969
134	4232
134	7172
134	7491
134	11168
134	14005
134	15164
134	28919
135	3211
135	3840
135	3941
135	7108
135	10988
135	12004
135	21059
135	26118
135	29227
135	31603
135	33156
136	9599
136	10619
136	13424
136	15448
136	17218
136	18355
136	18559
136	21511
136	23149
136	24207
136	25385
136	28990
136	30440
136	33379
137	3028
137	3509
137	4519
137	8530
137	8814
137	9061
137	11083
137	12343
138	252
138	3510
138	4265
138	8185
138	12869
138	15402
138	17882
138	27682
139	2047
139	5476
139	6310
139	10184
139	10724
139	17155
139	21531
139	24179
139	25100
139	26350
139	31446
139	31487
140	60
140	223
140	506
140	589
140	678
140	1157
140	1267
140	1268
140	1637
140	1686
140	1727
140	1740
140	4898
140	5443
140	5672
140	6565
140	7755
140	8748
140	9618
140	9676
140	9902
140	10320
140	10569
140	10847
140	10960
140	11404
140	11405
140	11690
140	11786
140	14334
140	14360
140	14789
140	14886
140	15276
140	15341
140	16004
140	16629
140	17584
140	17912
140	19263
140	19638
140	20546
140	21740
140	23772
140	24446
140	24717
140	25650
140	26436
140	29545
140	29623
140	29896
140	30074
140	30106
140	31047
140	32127
140	33655
140	34840
140	34896
141	9265
141	9322
141	13693
141	15861
141	16315
141	17882
141	20332
141	21366
141	31946
142	1872
142	5340
142	5834
142	6460
142	8924
142	15932
142	24806
143	4314
143	6048
143	6992
143	7353
143	8574
143	14446
143	14475
143	15116
143	17737
143	17756
143	18254
143	20065
143	20328
143	25427
143	26758
143	29980
143	33611
143	34228
144	5302
144	5431
144	8088
144	10564
144	11622
144	16441
144	16850
144	17469
144	18615
144	20635
144	22601
144	22979
144	24801
144	27136
144	31022
145	991
145	1316
145	1352
145	1503
145	2137
145	2276
145	7173
145	8799
145	9663
145	10138
145	11678
145	11945
145	12206
145	12803
145	14321
145	14692
145	15111
145	15740
145	17273
145	18391
145	18861
145	19064
145	19497
145	19943
145	20407
145	20964
145	21592
145	21762
145	22118
145	22202
145	22687
145	23407
145	23851
145	23926
145	24040
145	24158
145	24845
145	25358
145	25662
145	25835
145	25955
145	26265
145	26296
145	27234
145	28083
145	28606
145	28865
145	28970
145	29372
145	29940
145	30174
145	30305
145	30453
145	30869
145	32618
145	33357
145	33442
145	33860
145	33876
145	33988
145	34421
145	34462
146	1987
146	2108
146	21754
147	8653
147	24319
147	24604
147	24873
147	25267
147	27110
147	28883
147	29059
147	33525
147	34441
148	66
148	133
148	162
148	492
148	794
148	937
148	1049
148	1354
148	1653
148	1850
148	2193
148	2338
148	3013
148	3083
148	3125
148	3436
148	3670
148	4771
148	5100
148	5196
148	5680
148	6075
148	6127
148	6226
148	7005
148	7122
148	7260
148	7884
148	8139
148	8358
148	8378
148	8932
148	9002
148	9104
148	9223
148	9277
148	9776
148	10320
148	11087
148	11875
148	12590
148	12713
148	12815
148	12846
148	13152
148	13730
148	13981
148	14081
148	16845
148	17911
148	18764
148	18892
148	19735
148	20448
148	21141
148	21219
148	21585
148	21942
148	22667
148	23141
148	23217
148	24085
148	24100
148	24384
148	25190
148	25429
148	27063
148	27308
148	28633
148	29085
148	29199
148	30996
148	32489
148	34058
148	34059
148	34255
149	621
149	797
149	2640
149	3611
149	3612
149	4638
149	4687
149	6831
149	7086
149	7443
149	9590
149	10139
149	13034
149	14225
149	17085
149	18115
149	19750
149	20450
149	21318
149	21845
149	22964
149	23182
149	23943
149	25344
149	25551
149	25814
149	26051
149	28377
149	32207
149	34179
150	440
150	649
150	653
150	909
150	3424
150	7822
150	10007
150	11313
150	13080
150	14261
150	32489
151	6086
151	7818
151	9010
151	17882
151	22913
151	23280
151	23498
151	23828
151	29955
151	31840
151	34184
152	2602
152	2604
152	2829
152	3840
152	6041
152	9324
152	10179
152	12205
152	14335
152	17124
152	18109
152	20835
152	22003
152	33800
153	2013
153	10508
153	12842
153	22567
153	28960
153	31628
153	33679
154	2177
154	11575
154	18436
154	21266
154	21535
154	24316
154	31668
155	6462
155	12164
155	12436
155	13216
155	14590
155	14827
155	15062
155	16750
155	20322
155	22263
155	23592
155	25285
155	26351
155	29363
155	32791
156	7224
156	7371
156	7945
156	8704
156	9038
156	13709
156	14665
156	16416
156	16941
156	19791
156	21451
156	22223
156	24049
156	25637
156	28428
157	1814
157	3420
157	7495
157	10017
157	14886
157	17516
157	17882
157	17979
157	32681
157	34057
158	4919
158	6267
158	10606
158	12100
158	12300
158	13200
158	16392
158	18034
158	23845
158	24158
158	25285
158	26544
158	27926
158	28926
158	30234
159	13
159	3778
159	4400
159	5646
159	7000
159	9364
159	9530
159	11433
159	13135
159	14207
159	14787
159	15255
159	16549
159	17532
159	17584
159	20688
159	22129
159	26320
159	26802
159	26916
159	26989
159	34590
160	2684
160	4824
160	7706
160	10207
160	13437
160	13489
160	14519
160	15627
160	17346
160	19110
160	19707
160	21855
160	23912
160	25171
160	26778
160	26859
160	27867
160	30081
160	30636
160	32497
161	4141
161	6272
161	6307
161	8716
161	15347
161	15835
161	25985
161	28670
161	28837
161	31320
161	33377
162	138
162	246
162	404
162	1647
162	3782
162	3879
162	4965
162	5058
162	5440
162	5805
162	6703
162	7103
162	7392
162	8395
162	8522
162	8816
162	8841
162	9380
162	11450
162	11834
162	12508
162	12720
162	12740
162	13981
162	14100
162	15175
162	15557
162	17952
162	18543
162	19834
162	19941
162	21981
162	23193
162	23784
162	24495
162	24660
162	25139
162	25458
162	25576
162	25939
162	28830
162	30718
162	31286
162	31374
162	31628
162	31672
162	32150
163	1631
163	3840
163	4265
163	7713
163	16788
163	20816
163	22172
163	22306
163	22408
163	27382
163	27945
164	5163
164	8865
164	24558
165	7969
165	10414
165	12877
165	13287
165	15803
165	15993
165	16926
165	18985
165	24107
165	32230
166	3769
166	3993
166	5030
166	6618
166	14730
166	22571
166	23336
166	33195
167	2473
167	3333
167	7672
167	11754
167	20695
167	20735
167	21457
167	21554
167	30219
168	2317
168	6581
168	7342
168	15205
168	17278
168	19817
168	21711
169	16441
169	16973
169	17882
169	28164
169	30350
170	7291
170	10323
170	12596
170	33800
171	5872
171	8409
171	10569
171	12846
171	12943
171	13072
171	13484
171	15820
171	16030
171	16053
171	17447
171	17878
171	17882
171	18264
171	18344
171	18680
171	20071
171	21628
171	24142
171	24463
171	24753
171	24958
171	26642
171	27550
171	27714
171	28608
171	29672
171	30349
171	32722
171	32984
171	33155
171	34050
171	34365
171	34706
172	1084
172	3158
